wirein_ct,wireout_ct,avg_wire_amount,max_wire_amount,perc_wire_to_high_risk_country,perc_wire_from_high_risk_country,num_high_risk_counterparties,same_day_wire_ratio,suspicious_counterparty_score,txn_frequency,degree_centrality,betweenness_centrality,clustering_coefficient,cash_deposit_amt,cash_withdrawal_amt,kyc_flag,num_sar_filings,past_sar_flag,customer_age,account_tenure,txn_amount_std,num_large_cash_txns,international_txn_ratio,num_unusual_txn_patterns,num_new_accounts_opened,recent_address_change_flag,pep_flag,num_credit_card_txns,num_failed_login_attempts,recent_device_change_flag,risk_label
2,3,1964.7650215676094,6219.710381828286,0.7718054684782346,0.21980071196192374,4,0.18818531364913382,0.024774126934383744,2,0.3057374740146237,0.17877628755048713,0.7516048683231428,1474.9712433935363,7420.307982076634,1,0,0,57,4.001952382376519,198.5210947067061,2,0.6635440761545146,2,0,0,1,5,1,1,1
7,2,630.485349511766,1501.619738512619,0.6258583970701171,0.8807485770741894,1,0.4507928131049314,0.5924746475636149,11,0.12273931954430894,0.6010970613725093,0.9666536713277424,1530.0669288494364,8649.20291582924,0,0,1,44,3.8025872462553822,335.7356628498179,0,0.5325838593596457,1,1,1,0,7,1,0,1
3,3,2665.065613175805,3280.5829680343536,0.6812092578215488,0.04912689389185232,4,0.43516451727704714,0.7575838327190574,13,0.49115317431045047,0.2975295533954889,0.49344170056256587,9458.43978379823,9661.42294504335,0,2,0,29,4.8431201902948295,273.97657049679157,2,0.45690958208461885,1,0,0,0,5,2,0,0
5,2,2939.1500529374093,4062.4748401062775,0.7051131466389949,0.2634036119558445,3,0.40435769844271985,0.09141654911451769,6,0.5889725888763422,0.5810383241712435,0.8562963087989713,7706.981140223663,3223.59980881788,0,1,1,23,3.8905802315810245,480.12666663876684,0,0.9743819685938594,1,1,0,0,6,1,1,0
1,6,2142.9226410431265,3521.2070689784177,0.3979530562013335,0.2044667201975755,0,0.258507361943358,0.41176455022637737,18,0.6776737747680467,0.852806111090902,0.41285927061707284,4930.630100151769,4041.0293013411438,1,0,1,75,10.225376382696687,373.2872923518353,1,0.049654768948357964,0,0,1,1,4,4,1,0
2,2,3445.795370819583,9613.963864000463,0.705619804180144,0.24053508651594702,3,0.06589333431705513,0.045572521613820305,2,0.110601751482577,0.18394770616062162,0.9309729142428443,8457.956240089776,6775.4033405585915,1,0,1,54,15.73992237533258,173.77387850329418,2,0.10548386692829803,1,1,1,0,2,0,1,1
4,3,4307.87239769468,4559.401685652132,0.70593661771162,0.8545651689412405,5,0.46930015789736373,0.4271811624083718,19,0.5009294044165055,0.8595286211130564,0.6511683891270839,3073.785988209622,2567.509128290092,1,1,0,47,16.083351359215158,214.72120634593017,2,0.8939622254954015,1,0,1,1,6,1,1,0
2,4,721.2133562964241,8299.138374388624,0.47524652658720046,0.17265740109758976,1,0.2873210353109195,0.12068846784624043,6,0.2606587984474543,0.4823614164647395,0.6449822620531418,7035.73971693801,5249.652459710207,1,0,0,27,13.23414781699909,198.08606854616156,1,0.7667911913900511,3,0,0,0,6,2,0,1
1,3,3238.5721692828843,7715.17880414778,0.23233554592401817,0.288149489033375,4,0.4135933571226609,0.8839018149601086,9,0.5754409265306654,0.9421466030661954,0.8229503200222161,6992.708896520895,4122.219883338075,0,0,1,26,5.116785663034673,184.45800881722735,1,0.8751166929110733,0,1,1,1,4,0,1,0
4,4,2058.1972285456873,7995.719333295265,0.8332094569102624,0.16167233555371152,1,0.44017409792599504,0.16774440613960273,12,0.7326856913968013,0.289759602028656,0.02908761858897435,2687.31397748728,5541.53599089516,1,1,0,76,12.756684073641404,247.6214019309831,2,0.7534292122124204,1,1,1,1,0,2,0,1
2,5,1998.534348735099,4350.207656674643,0.5437624559186557,0.42667398061580475,2,0.49267235934365533,0.3120919159070821,16,0.35698180587775774,0.38064614669745733,0.5456411265935651,3672.738616164133,5256.853899869205,1,0,0,38,14.994841404684225,328.0622094960439,2,0.7610964696484486,1,1,1,1,4,0,1,1
2,5,4362.680208924781,5395.014217039012,0.5026398049755353,0.3228144977138433,5,0.006702407125995513,0.5264985273282413,15,0.2826556527573446,0.03541897328086374,0.2207035205509057,4674.551619008773,5330.116210327435,0,0,0,71,15.397098867978263,254.06386162929928,0,0.42784400458377625,0,1,0,0,5,0,0,0
1,3,2101.8577587450645,2675.485321714632,0.17704144105990638,0.12705626535767434,1,0.04969138947543006,0.49326443410510645,4,0.7799157791054099,0.9261328387732337,0.6406912676167008,7535.825088751903,8831.017369979789,0,0,0,27,0.8215645600823707,325.5682170826556,1,0.8643036826016922,1,0,0,1,6,2,1,1
6,1,1636.9835097707705,9591.738868058215,0.3688825215558892,0.032119756067814476,0,0.17945649549901532,0.4086049707232401,3,0.3461285400715879,0.5600043640772588,0.3358982701170071,6354.413591476357,9974.022706114652,1,0,1,42,11.784192210440871,397.9233488064296,1,0.6519604879875907,2,0,0,0,5,0,1,0
2,5,2163.8201489270996,7503.505523510046,0.05684057071238846,0.13132324976431742,2,0.04604024656180988,0.121442615728375,7,0.3542206780342759,0.3061039601576169,0.15509427086070948,8494.813502839339,9563.879320799486,1,0,0,56,11.861148528078463,345.27681377889235,1,0.022300386020653984,0,0,1,0,3,0,0,0
3,5,2475.631597912016,6319.858424820526,0.9378272069923832,0.31424152049950493,1,0.2261870885116503,0.5733767880015584,1,0.19159494968442303,0.9729257104088996,0.7343253134949991,2429.668685436904,9858.78271776282,0,0,1,28,7.727292496706337,364.6466767163397,2,0.8182872775698214,2,1,1,0,6,0,0,1
1,3,4146.364846054997,5512.158942703713,0.2464779095767362,0.9403161532392643,3,0.25428896093435754,0.8156217710403867,14,0.17073207611304964,0.9971494397581668,0.654855667168183,8373.565366678198,5399.253169614477,1,1,1,24,18.49789444980584,346.56079382005646,2,0.11502835766601716,3,1,0,1,6,1,0,0
2,3,3000.2771960708133,4849.22609230115,0.5901164223444708,0.3985996627184558,2,0.10579106728524568,0.7899117002228051,16,0.2873799152555684,0.5954554827078453,0.8331908044356465,8374.580602349872,6833.6160243883605,0,1,1,77,15.004987593196368,197.80672691588302,2,0.3360881962375212,0,0,0,1,4,1,1,0
3,3,1130.2016546040306,1902.1723324083225,0.15288711564799817,0.2958133627513597,2,0.11168571891368445,0.2542250300825091,13,0.8166787392759234,0.46426690242611335,0.44851570721823175,3765.2948301593,4298.958443499312,0,0,0,56,12.355594101745218,357.99730044809604,1,0.6873336287683399,6,1,1,0,4,1,0,1
3,3,2842.3424013868153,3177.1519533258206,0.09106618208218098,0.21507147146505246,2,0.10319337112409038,0.6666474656992775,14,0.4895913570556003,0.5683627588475938,0.2236927647647141,9107.91909089363,8120.707890069699,0,0,1,23,6.478396543333349,427.28527518806084,0,0.5275343822383461,1,0,1,1,4,0,0,0
5,1,1672.9987215294577,6348.985605339362,0.091850337229201,0.2147536658250827,4,0.03465813068565843,0.24626572398078572,17,0.4511912805538396,0.2772250074218823,0.6919023140836209,1330.7218896119873,6917.993882500049,1,2,0,69,4.990000124745562,377.68997908980555,1,0.2701138069779352,3,0,0,0,4,2,1,0
3,0,2616.3330021120864,9756.049504489254,0.37496454907452925,0.8893047238282185,1,0.2827659384620288,0.13118510392079863,17,0.5283989834014866,0.38066826380391905,0.3100000112115451,7899.5571771638315,7146.440179294115,0,1,0,68,0.15850916014855,204.41626468601297,3,0.7848504167905505,2,0,0,1,6,1,0,1
2,1,3365.118114610738,1755.0816456601838,0.9278100616476963,0.9602523252014376,1,0.08889916928262437,0.572670583191121,14,0.11468124237867017,0.6773215879614743,0.4674105002574649,6570.518465249355,3663.8489234458725,0,1,0,26,7.834547023026584,493.17059089757714,1,0.8729754964590887,2,2,0,0,4,0,1,0
4,3,3133.0474741720614,4805.8882162010095,0.3745361524510411,0.49060968831173946,1,0.2818588397738089,0.37875144844067377,6,0.684722537221332,0.042744606524608986,0.845112413071161,3561.4649064433775,8086.677655878117,0,0,1,47,7.315225187854752,383.515693076641,1,0.2933073628234799,2,1,0,1,2,1,1,1
2,1,1624.81541557773,7667.018804446052,0.27413616719193834,0.5311094225441555,4,0.21919044857046577,0.02446470275893342,15,0.5264136103948782,0.7343096666086046,0.747671770080158,2766.7701990586725,7302.559888623677,1,0,0,38,2.0965245424133028,108.91695177268684,1,0.049290670652444524,0,0,0,0,6,1,0,0
6,3,4111.523366682326,8698.67345893859,0.1399189772269941,0.7180062101076479,1,0.3402774238222409,0.43964232052484653,9,0.18676841627000884,0.3741051349563065,0.3271782380193179,7923.920535133126,6434.354970714445,1,2,1,57,15.237019522577972,156.1981981270245,1,0.8858953940345649,4,1,1,0,8,0,1,0
1,0,2722.311566337026,7470.162501443113,0.3607884010787267,0.4992115035332667,2,0.004833133345091167,0.43261493287204567,15,0.38556288011032,0.4268414093689781,0.9814103203679058,7770.321338264434,4443.16335234046,0,0,1,79,7.258226892467703,427.27876181695996,1,0.9301718622752514,2,1,0,0,5,1,1,1
2,5,2366.814229522456,7649.245450708178,0.29127252225573697,0.7259687793283472,5,0.3993065079617255,0.5836122161410496,16,0.3771170641716802,0.7969926239790721,0.4373630628517775,1141.6655000504618,6998.106246173501,1,2,1,52,2.1711047007923345,407.944562467762,5,0.18292962943304425,3,0,1,1,3,0,1,1
1,7,688.4617722744898,1134.5497399381502,0.966409296123429,0.10006467156653331,3,0.0961458616155399,0.8174476505069532,18,0.5073435323222163,0.8335345671092572,0.2987009013443872,1236.149099040962,2994.465310681559,1,2,0,44,6.084227545094532,187.9509882677447,1,0.0189912632081658,1,0,1,0,6,1,0,1
2,1,4912.916988038223,7038.7723853720645,0.785202867912825,0.4167086638472298,1,0.2137469359971601,0.4824754444178325,12,0.8526224374761169,0.9619718697740708,0.8172942615886548,7104.935841681368,6681.211486854572,0,1,0,18,17.562773817345548,468.56123578038176,0,0.2425470581364102,1,0,1,1,6,2,0,0
5,2,4837.179475346812,3906.1096172011094,0.6490917405385481,0.8999832768786541,1,0.017837208180266184,0.6795518622851849,14,0.26357448820138385,0.5005396771321254,0.4635015661671852,3600.296486342622,6981.934721851888,1,0,1,65,0.9656204037740368,210.72003272683364,1,0.545600680263415,0,1,1,1,4,1,0,0
3,3,2357.777289915079,7937.33069497889,0.935217810170875,0.32850905433786315,1,0.21932934220355182,0.45231417476347757,8,0.2026719063073047,0.0665719473024351,0.293410910019395,6727.918101161325,8101.097587493474,1,0,0,52,7.874888335228398,109.37526310231027,0,0.9100103210603556,2,1,0,1,6,0,1,0
6,5,2347.2716960676044,3750.1881339504316,0.008223131388891525,0.48447280903319256,2,0.28270169597525213,0.06113763001222361,2,0.23386774363737628,0.9061375875672343,0.16047647631704187,4650.365893922258,9774.914187418273,1,2,0,50,14.629844367526864,448.37401715707045,3,0.9923789914312244,4,1,0,1,3,2,1,0
3,2,1726.102328148932,7453.431448363943,0.8554859546959576,0.6746739920231618,5,0.22967318566367068,0.5210021729483569,8,0.32788871863714475,0.33671659728009506,0.4069537824742556,9208.309303299724,7621.198738031841,0,0,1,79,13.977171998108908,479.67863348904604,0,0.324857506725605,0,1,1,0,3,1,0,1
0,3,4047.238436768733,3386.1093530116555,0.9112343103146714,0.43285110679567096,1,0.26821519839474606,0.18081063503763528,5,0.04651849634506866,0.5393745588240276,0.4993151480812449,6783.703961372691,4981.50205396711,1,0,1,19,2.574676187694631,229.86946214198957,2,0.15707908438034301,2,0,1,0,6,0,0,0
2,3,1205.433264196826,9451.978284792165,0.8735596022726128,0.21623289439099125,2,0.38292615201850466,0.5921072134710428,12,0.3884078338719519,0.6883531995402283,0.8013471439617122,5509.6328863654935,9820.560838485559,0,1,1,50,10.075300064748822,322.34752271079105,0,0.7064656143438098,1,0,0,1,7,0,1,0
2,3,2059.1117918540026,7621.461881002989,0.5627115433422029,0.924147949136699,3,0.04186206655445496,0.1104431269411511,15,0.7464189397373387,0.9754819924477611,0.39235596048155974,3337.079100300543,1404.8302397095724,1,2,0,65,13.062352240114636,373.8195290164538,4,0.6023341579411603,3,0,1,1,5,0,0,0
3,6,599.9126584453264,4699.424742004523,0.7798186756231436,0.6707600217115339,1,0.17119088300459417,0.44136756031978963,19,0.9381831520445091,0.8142273280730709,0.8772033440940048,9502.571154934272,7134.647485237991,1,1,1,46,0.26267251046125484,203.1702353776708,1,0.13431229977918668,2,0,0,1,2,0,0,0
6,3,1461.8150959185982,2805.547340121874,0.6793934881124261,0.814792001635896,2,0.33899900762129226,0.09597569669611294,16,0.8057358218764082,0.7729335403597556,0.1283961718022516,6935.6795920295945,8390.734825272526,1,0,1,74,7.142341191872122,487.31081182167196,0,0.6341419961043248,2,0,0,0,4,1,0,1
2,1,2883.4003716581005,5479.809072462067,0.5477399094691369,0.5149798106483447,2,0.47113058682928055,0.6985982867270393,15,0.3458900755820232,0.5075383250920755,0.7063792099030417,9403.728717247588,1701.7698116963036,1,0,1,64,8.041408032348558,141.37196454720447,0,0.7806683833055846,0,0,0,1,5,0,1,0
2,1,1068.665638761523,5183.648233336469,0.005803768842941093,0.3060061052089432,2,0.008029411340056858,0.5058672985286884,12,0.6685131814678218,0.9035312259127926,0.37446688913055337,6836.350076831151,4684.481531348042,0,0,0,25,0.1898439107199712,156.55639903540504,0,0.5843032271304259,3,0,0,0,9,1,1,1
2,4,760.0468865893887,5656.611608424695,0.3389362199370263,0.005652104841184724,2,0.32382979282014734,0.3844287330673829,10,0.6426944165480497,0.7003055923144761,0.6893408646762126,1678.458291793797,8017.159288290201,1,1,0,39,16.92903400642097,406.2656807586725,2,0.8368083098823764,3,1,0,1,6,1,0,1
7,4,4889.872980594058,9212.365488073317,0.13045563655139392,0.044395264969327,1,0.09340042052251779,0.5880927915139572,18,0.6706877646636611,0.5418809537726811,0.7970993070673452,7503.853011953997,6625.482156733298,1,0,0,46,2.125404282715697,121.04812844023847,1,0.38666928457518956,2,0,1,1,5,2,0,0
2,3,4002.6735704547104,3201.5464664703945,0.9935015603957081,0.7756546353260334,2,0.10834212199450133,0.8254144375738107,16,0.6180222786815124,0.4106040671489124,0.9780981193157132,8353.358007482613,7944.131534360802,0,0,1,72,11.495872935726059,266.8398793372795,1,0.7032481387332442,1,2,1,0,4,2,1,0
2,4,2516.768811595933,4302.620486352957,0.7290337428294941,0.6757467603471771,1,0.32544174256193475,0.007591416173914123,11,0.4306735714824551,0.8986118076342223,0.5104046887190314,5602.229098600158,1572.8623330116468,1,1,0,41,0.19069215602697698,396.5581711425711,3,0.8808206692963502,1,0,0,1,7,1,1,0
1,3,2244.939478383874,1921.550165138589,0.8454192017007699,0.4436456466034787,3,0.40236853238347026,0.3361096462206038,12,0.5343644288593793,0.5456436183243134,0.3611375171057245,6087.631685661077,9715.697098220362,0,0,1,73,10.777476828026062,299.17261182149457,1,0.11803807530595356,1,1,0,1,10,2,1,0
2,1,1123.9363810098669,5650.62440446058,0.9852073259110937,0.16683823442083467,3,0.45942642794155214,0.41781880610625366,10,0.16641943793160274,0.5793636173265473,0.9335623116027332,5021.571290187672,6485.201227958256,1,0,1,39,0.13725921175306466,360.2184628280422,0,0.4591975817800219,4,1,0,0,5,1,1,0
4,4,1567.6446364571177,8200.489671562342,0.9820446227863839,0.34558087334869747,3,0.05895315591014211,0.5772022361259574,16,0.37529807537312,0.6824061619553177,0.40992793335107247,5340.283647045595,8913.417634778212,0,0,1,71,6.810945706341752,459.98062541229075,0,0.5707746499474199,1,0,1,0,1,0,0,1
7,2,568.6917784071339,4241.279027250443,0.5240376698675869,0.8575876757624016,2,0.2504349766910828,0.7848913946638502,5,0.2641103901790758,0.9654909384377848,0.904918420344267,7405.494325545138,4742.506452412267,1,0,1,68,0.02367387437135937,187.83265608434465,0,0.6290136330465415,2,0,1,1,6,2,1,0
5,3,1801.3691838464135,3575.627837181166,0.3640274692145663,0.3196480275876248,2,0.49996241341658826,0.04928020144774492,1,0.32901261378393265,0.9281452208956421,0.09113217323379974,9142.06093778563,2578.513014762513,0,0,1,23,6.400916626863,428.14672686697224,0,0.26177001014497825,3,0,0,1,5,3,0,1
5,2,4360.501333608079,4535.070816958344,0.5024027934801267,0.561616159791455,1,0.09054035115397052,0.2154532769556433,8,0.7936649810358012,0.07088550580912611,0.6815575346293953,5986.153171968569,2977.761379456606,1,0,1,23,6.628169987996606,384.51047323804517,0,0.07558923270265161,2,1,1,1,3,3,1,1
6,3,3219.7132358726367,3621.6437248495477,0.22260363654123771,0.10407595641824696,3,0.17137020679442294,0.9461737047963453,2,0.8087422290211197,0.812952983647206,0.21824883251157134,7477.532520406377,9347.151522190841,0,0,1,54,6.499169848492452,282.5084259297193,0,0.07461015877974786,3,0,1,1,5,0,0,0
2,2,4856.326263093552,1524.6748347612133,0.9050781277944812,0.3631287104896359,3,0.4881156283504872,0.7068443574290983,11,0.7138914693281131,0.2965217203911461,0.4588023153582921,6062.705592441222,7508.801284538984,0,1,1,70,18.300798876731022,67.4907605026251,1,0.1711247519049519,5,0,0,1,5,0,0,0
3,2,1982.2013016539795,1793.1391255050198,0.8289298911930121,0.008236241591960125,1,0.3082939190356232,0.580231287059956,15,0.5328856366408696,0.26498077291688305,0.5769452426439603,1089.943973727137,6371.453992287163,1,0,1,23,12.256056965196027,154.317222371639,7,0.5763922501998051,0,1,0,0,2,0,0,0
4,3,2460.1512110571907,8979.306365520517,0.9363427533982278,0.26766675976944265,0,0.2358835755749118,0.8410276377574117,8,0.4814629176373849,0.6298099857061177,0.7308517731854666,7854.642755103653,9302.288804028818,0,0,1,33,6.234158239250965,478.3137286709985,2,0.033514307345358985,1,0,0,0,6,2,0,0
1,1,567.493251697115,7500.80051491337,0.13452549228918453,0.9178025402095836,2,0.29707967893982573,0.6839803325601894,9,0.940746723077666,0.9383297785765186,0.9132442257836336,9282.57350172776,5785.684584531772,1,0,1,21,12.716586752496939,391.2747784235984,0,0.16865955824708978,2,1,0,1,10,1,1,1
4,3,785.9107509076337,5970.000521564619,0.014470641502865034,0.16222957109649694,0,0.2984819828582214,0.2340624925720749,16,0.5739114060333979,0.7178297761408913,0.16306586736006357,2648.490890444984,5953.449117775355,0,2,1,38,12.611605652402195,63.9877148251232,0,0.666589649163026,0,2,1,0,6,1,0,0
3,3,2405.474622049066,3681.818151960426,0.7768603268982814,0.1993501289446863,1,0.041202217292022225,0.374653091653261,8,0.6706058097213454,0.9853851402679057,0.60814294238315,4244.134483960765,2664.997277517815,0,0,0,48,18.708030544350006,77.64324745014692,4,0.8451866976097825,1,0,0,0,3,1,0,0
4,4,1100.8199810876881,5210.221708336053,0.937987865459497,0.415916532932716,1,0.264741441189697,0.04550423779029611,2,0.7339267236324865,0.5030684634788309,0.22807493944179036,5057.374703128083,8769.73857791854,1,1,1,32,12.864260060448526,447.259007976402,0,0.009597519871396343,3,3,0,1,2,1,1,0
6,1,4712.565071930606,1000.4754423906712,0.8747019843267121,0.6672448286332395,2,0.05427767888632423,0.6533399244188108,5,0.8215398609256521,0.8028663723975461,0.17226481435578822,4858.756671684804,4372.5881210780935,0,0,0,62,0.6774664533564612,475.1040349387541,0,0.5043978298304701,2,1,1,0,8,1,0,0
1,6,3936.2471582637136,5546.476164639833,0.38024116641339023,0.7290134212929686,1,0.31109882314006654,0.12376066608401104,2,0.37728572437123986,0.053330789838588966,0.023146251027063802,7334.029045311983,1427.4480221409,1,0,1,63,17.4243457375195,297.6196166358817,1,0.4944033213493272,2,1,1,0,5,1,1,0
1,0,4288.139190629685,8843.911126373137,0.02852002483864824,0.0420057674188119,4,0.10966409201545957,0.22206517454139196,7,0.4716430971017236,0.8800767088838444,0.9713962669894982,7312.328755593531,9996.906780607049,0,0,1,76,15.98104275975776,462.08255909854404,1,0.9685549090851969,3,1,0,1,6,1,0,0
4,0,1899.3785962236498,2656.3693133930205,0.8192305768401023,0.5603798601367683,5,0.32570017935045836,0.015945686453310848,6,0.35976346169672646,0.6848683400268474,0.8816149409898382,1484.9816358444757,1681.59553713528,0,0,1,76,17.01877682466233,352.4699366520657,0,0.24464563853046373,5,0,0,0,5,0,1,1
4,2,1503.2750385098911,4447.91290231526,0.7986873709303625,0.3288452882089896,4,0.09888381380875921,0.9991495667786588,9,0.6811770960705276,0.16555317977469386,0.43294712119540224,3813.962890113193,4795.243423463636,1,1,0,38,12.817979245457812,319.4043435803813,1,0.14803843004594341,1,0,0,0,6,1,0,1
3,2,3366.7139907663236,6368.271197895571,0.9760796862214676,0.9465638429787437,4,0.35781961803347967,0.8103031373334708,19,0.017616507141107296,0.7433612504879242,0.017634829052346368,7791.3747870201305,9508.311773308023,0,0,1,25,6.167809120027679,339.13512502807754,1,0.18358503108533386,1,1,1,1,3,1,1,0
2,2,2010.0074076349572,4761.725892278743,0.40951848027871396,0.26248445471647674,6,0.318320517679364,0.18710842291725305,1,0.1278058427952129,0.137951010468357,0.7277914886928968,2800.4376983826905,4823.552782983434,1,0,0,33,13.563645087816163,491.75073168699066,0,0.8476066032312689,2,0,0,1,8,2,0,0
6,1,1692.6571316324637,2189.455997725213,0.9451175073425461,0.7272924772395685,2,0.43811164656582047,0.7332782958676516,7,0.18514088504203552,0.24183499495446548,0.6228189228581973,1290.717216238136,6300.7789128536815,1,1,1,71,2.7257780967378453,128.7447586678187,1,0.06604404334481784,5,0,0,0,3,1,0,1
6,4,1176.3978011778595,6482.758522539936,0.6669053866842103,0.5570659326839171,1,0.06221168845360664,0.5893383779505478,9,0.7083729960227263,0.5948303773589867,0.8798199767054522,2304.179563655557,4210.581953010749,1,0,0,22,14.280524291738107,173.310403793986,1,0.6691292265562063,0,0,0,1,10,0,1,0
0,4,4576.322254996876,1716.8061613128925,0.06043654494056405,0.6683607021173941,0,0.41789371822610005,0.484425470834399,15,0.2847919890667142,0.6508383588369067,0.5784477558526964,2198.9673463611093,6023.284555965897,1,2,0,47,10.106788237918373,180.7190470892569,1,0.5596660409651919,3,0,1,0,4,0,1,0
1,2,4845.4392864488555,5539.4263386889015,0.1481339220163831,0.033403006577434446,2,0.1775473831815949,0.5669504756388102,4,0.23747669500562407,0.1049903751251351,0.1389274799128628,9390.633182858503,7139.133599558806,1,1,0,78,11.40457262293349,438.6098300603015,2,0.5124500388334615,0,0,1,1,5,0,1,0
3,4,3796.0458311017837,4661.283622211645,0.8553144643629383,0.06303365249976156,2,0.03647993195647742,0.5499974854873578,3,0.7591624811633813,0.8630259611201758,0.48682942793742134,1089.3088644677912,3806.9891579345294,1,1,1,78,0.8529699589313489,232.58845577940465,1,0.6726579532422394,4,0,0,1,4,1,1,1
0,1,2352.8645041560944,7335.423165950478,0.31817520950870315,0.42586856088314373,3,0.17443104838513657,0.9030130391680924,19,0.6673986245608076,0.9950517532750057,0.9658244244416323,5958.659992768517,2891.0591760912275,0,0,1,54,7.345848821346048,477.21908559061234,1,0.6019176780367306,2,0,1,1,6,4,1,0
4,5,1634.910809716989,2701.1555447184746,0.4941257411412706,0.6277004136007399,1,0.42812202084581014,0.8864360553553905,16,0.17181617830127693,0.545994135422975,0.75911909558426,9128.257664267627,5520.141763194053,0,0,1,47,3.184011220878542,486.54024428395576,2,0.008948273889257119,0,0,0,1,4,1,0,0
1,4,4768.943364063458,7973.950890276539,0.583195161883046,0.861249385183065,3,0.07165501813780534,0.9221997238356853,4,0.7315256152685815,0.8883346267787601,0.26062929787496647,1122.527325304908,5217.772587251976,1,1,0,47,14.608924636844039,123.56930076646788,2,0.18096856320240862,2,0,1,0,2,0,0,0
1,2,2358.10035315146,7992.51749553269,0.9081895956965028,0.6513198972262393,2,0.03430049244757283,0.39768113514503434,17,0.8385776663714248,0.8065452246242049,0.43663132089416024,2885.21588624712,7916.331063585754,1,1,0,55,9.134428241486702,137.57190350967477,2,0.45751373633809334,1,0,1,0,7,1,0,0
2,4,877.4318234840543,6727.354351386315,0.4940428669357333,0.9221313255294104,4,0.2174795531756084,0.8826056237288415,6,0.7418668600865923,0.9111695845150212,0.8445099182672856,7606.6832412426575,9869.46644252877,1,0,0,44,12.981720400630337,129.1322010217726,0,0.7649895326681984,2,0,0,0,3,0,0,1
3,2,1464.3503254529537,5993.260824465532,0.9321617192136323,0.856299326716117,2,0.12826630880548923,0.43140570366978537,14,0.7064764872194028,0.06583774216430249,0.9473385120807765,7665.347795285682,9974.846295768712,0,1,0,47,0.013494589731921636,116.80947071746714,0,0.6837948941390604,3,0,1,0,5,1,1,1
4,4,581.144044213535,9400.719884045995,0.7587941427043129,0.08368098824769732,1,0.043254634469873765,0.5469348524482108,8,0.7676060194582317,0.7863639366024132,0.06297790798663305,6271.8432253380215,6905.580678697753,1,0,1,55,13.835730842853756,478.46624422153997,3,0.6356627711793476,2,0,0,1,6,1,1,0
4,1,1401.5291949339905,7793.852760177046,0.35390566721181704,0.6926134434251007,1,0.19242813124652675,0.6675482723343372,8,0.39212814696927234,0.7363897900500447,0.49725431594847147,6542.370098108832,3391.2577590533538,1,1,0,55,4.796638443481418,327.7857709146585,2,0.8885831168907381,2,1,1,0,3,1,1,0
2,4,4723.602078137149,2612.6170716279034,0.1377283015171411,0.7869568104790414,0,0.2732508569489415,0.3283577851330193,2,0.6545765141741385,0.5514044749059006,0.717271689187336,8197.109229473326,4124.265373852983,1,1,0,56,3.8124042136302716,145.13119767521243,1,0.010144153080703933,1,1,1,1,8,1,0,0
2,6,835.2970781838803,4636.988629686614,0.6190930952711197,0.4403517738932523,1,0.1810743917401184,0.9277710984068192,3,0.07644400895028247,0.92395490982493,0.9057720957855263,7180.833403742184,1304.5993374970255,1,0,1,59,16.872908313075236,336.7940756646944,0,0.7498553953981627,0,0,1,1,8,1,0,0
2,3,970.1614253928113,9387.497256889348,0.21714040403767187,0.5640849216886251,1,0.1871322339253671,0.6437404583772466,12,0.16247915337690344,0.9596988005510044,0.9957482270595296,6027.8771073700855,3044.758732189329,1,0,0,54,10.591162547013704,314.55953502552,0,0.10711261344579293,0,0,0,0,3,1,1,0
5,4,1916.7851993393092,5289.111492220167,0.818737990454652,0.48026692566562745,0,0.10261696339015458,0.8349740733648903,15,0.4586284874314659,0.8182372870192298,0.7713801887202277,2604.6393547289713,1933.022219340131,1,0,0,23,19.745908485305655,248.8607454715145,1,0.32093678509087986,1,0,1,1,8,1,1,0
2,2,4148.287093536857,8043.86406540589,0.0991945301128786,0.02116381398203826,2,0.12001920938207489,0.9410198226972342,7,0.9906955658991805,0.12369183206737921,0.08785618432651454,2781.5480474405517,4546.842837148606,0,0,1,78,8.803474318480173,356.67816032456216,2,0.5463228557138162,1,0,1,0,4,1,1,1
5,2,813.4064048671954,6973.340310336304,0.9792618656086425,0.5633837406661656,4,0.39149417863286795,0.7365572029698445,13,0.8254369156049984,0.9238466241926959,0.08421345407068703,3966.8184707295236,3193.4052665306726,0,0,0,69,5.680211436295202,479.9779182855233,2,0.3601104458119443,2,0,0,1,7,1,1,0
5,5,542.9252931149523,2150.647632941203,0.62584666605061,0.8997596153682574,2,0.2877885628492101,0.9817673511979657,16,0.589443220604249,0.7129057903648376,0.7092620937795001,5757.902489591706,3114.011493746381,0,2,1,76,17.22362464594066,355.8100518028882,2,0.8021920676168709,3,0,0,1,10,3,0,0
1,3,885.1979877024575,5083.783842253181,0.6815260298866503,0.27308145032131836,1,0.07793018379353855,0.5425702034080678,4,0.8688334727016075,0.34017095038848955,0.4694267516589584,1379.149632576957,2786.8618254510457,0,1,0,69,10.697725399140015,85.2109218258004,1,0.5957941399729384,2,0,0,0,3,0,0,0
2,4,3848.2225305286,1023.6894002162936,0.6264638552540559,0.9494954317391617,3,0.08861809888617672,0.717536863512627,2,0.23259359897575904,0.22024694043137183,0.969001874142153,2109.2164502526157,3013.0803829580827,0,1,1,19,17.11977234252899,246.96500267108695,0,0.9098603467206404,1,3,1,0,6,1,1,1
